,stats_id,weapon,initiated,strip_location,body_location,created_date
16,IncredibleMessyAmericancrayfish,foil,neither,middle,,1653490449
17,DesertedSoreDevilfish,foil,fotl,fotr_half,,1653490800
18,CloseCourteousFlicker,foil,fotl,middle,,1653522718
19,CloseCourteousFlicker,foil,fotl,middle,,1653522718
20,BarrenPessimisticAardwolf,foil,fotl,fotr_warning_box,,1653524240
21,LinearFortunateBlackrussianterrier,foil,fotr,fotr_half,,1653551864
22,SerenePlushHydatidtapeworm,foil,fotl,fotr_half,,1653552866
23,ThirdIdealisticCrayfish,foil,fotl,fotr_half,,1653558570
24,BackImportantBufeo,foil,fotr,fotl_half,,1653564404
25,SphericalDeafeningDove,foil,fotl,fotr_half,,1653564566
26,WelloffNippyChanticleer,foil,,,,1653594431
27,WideeyedEssentialDeer,foil,neither,,,1653608554
28,ComplicatedFancyCaterpillar,foil,neither,,,1653608756
29,EagerQuestionableFossa,foil,fotl,fotr_half,,1653608846
30,ElegantMindlessCollie,foil,fotl,fotr_half,,1653612379
31,FickleColossalGelding,foil,neither,,,1653612563
32,FixedSlightBunting,foil,fotl,fotl_half,,1653612755
33,CrazyPeacefulFallowdeer,foil,fotl,middle,,1653634619
34,SoggyMeanJabiru,foil,,,,1653634995
35,LimitedTotalKentrosaurus,foil,,,,1653635139
36,NarrowNeighboringBluegill,foil,fotl,fotr_warning_box,,1653640770
37,SneakyHonoredBlackfish,foil,fotl,fotr_warning_box,,1653699669
38,SneakyHonoredBlackfish,foil,fotl,fotr_warning_box,,1653699670
39,NeglectedFlawlessImago,foil,fotr,fotl_half,,1653701875
40,VastLightheartedHerald,foil,fotr,fotl_half,,1653702317
41,TepidCheerfulGoshawk,foil,,,,1653760792
42,ClassicUnhappyAntbear,foil,neither,middle,,1653761324
43,DeafeningGreedyAcaciarat,foil,fotr,middle,,1653761475
44,MilkyAltruisticFinwhale,foil,fotl,fotr_half,,1653761650
45,SociableWaryChital,foil,,fotr_warning_box,,1653761933
46,PersonalWelcomeArawana,foil,fotr,middle,,1653766237
47,AncientPositiveCattle,foil,fotr,middle,,1653768511
48,GloomyTameHoneybee,foil,fotl,middle,,1653792004
49,LittleHarmoniousHornet,foil,neither,,,1653801281
50,TightJauntyIrishredandwhitesetter,foil,fotl,fotr_half,,1653801397
51,AmusingNiceGadwall,foil,fotl,fotl_half,,1653801491
52,DistinctInsidiousJanenschia,foil,,,,1653817335
53,GrouchyIndelibleBlesbok,foil,fotr,middle,,1653817557
54,SparseScholarlyAmericansaddlebred,foil,fotr,middle,,1653817845
55,IndolentSpectacularBoilweevil,foil,fotr,middle,,1653822223
56,FairGrayBullfrog,foil,fotr,middle,,1653822526
57,DecisiveCaringKiwi,foil,fotr,fotr_half,,1653841974
58,SparseWideCaterpillar,foil,fotl,middle,,1653842209
59,WindingMetallicAztecant,foil,fotr,fotl_half,,1653842571
60,LoathsomeSleepyCuttlefish,foil,fotr,middle,,1653842814
61,VastDimAlaskanhusky,foil,fotr,middle,,1653843944
62,SecretDefenselessArabianoryx,foil,fotr,fotl_half,,1653865719
63,WellinformedThisAntipodesgreenparakeet,foil,fotl,fotl_warning_box,,1653878379
64,TenderShockedFrigatebird,foil,fotr,fotl_warning_box,,1653885457
65,ViciousVeneratedAsianpiedstarling,foil,fotl,middle,,1653890611
66,HelpfulCarefreeArabianwildcat,foil,,,,1653907840
67,GreenGrippingAustraliansilkyterrier,foil,,,,1653907982
68,PoliticalIgnorantHairstreak,foil,,,,1653908115
69,RadiantRecentChick,foil,fotr,middle,,1653935919
70,MammothWelloffInganue,foil,fotl,fotr_half,,1653953293
71,WaryWeepyInsect,foil,fotr,fotl_warning_box,,1653953446
72,FlakyComplexFeline,foil,fotr,fotl_half,,1653953560
73,FairIdolizedBrontosaurus,foil,,,,1653953656
74,AngryUnfinishedCapeghostfrog,foil,fotr,fotl_half,,1653953804
75,SoupySnappyAnteater,foil,fotl,fotl_half,,1653953955
76,YellowishTastyElephant,foil,fotr,fotl_warning_box,,1653954056
77,BitesizedMellowAbyssiniancat,foil,fotr,fotl_half,,1653954161
78,EntireFragrantEmperorpenguin,foil,fotr,middle,,1653954249
79,GloriousInsignificantCaimanlizard,foil,fotl,middle,,1653954353
80,NiceGorgeousDeinonychus,foil,fotl,fotr_half,,1653954453
81,HandmadeImperturbableAfricanporcupine,foil,fotr,fotl_warning_box,,1653954568
82,MeanDistortedBunting,foil,fotr,fotl_half,,1653954672
83,ActiveMinorDromaeosaur,foil,,,,1653954769
84,HeftyZealousClownanemonefish,foil,fotr,fotl_half,,1653954851
85,TightUntimelyButterfly,foil,fotr,fotl_warning_box,,1653975181
86,DigitalNeatCoelacanth,foil,fotr,middle,,1653975636
87,ThirdBlackandwhiteCaterpillar,foil,fotl,fotr_warning_box,,1653976054
88,UnlinedParchedAfricanjacana,foil,fotr,middle,,1653976672
89,UnlinedParchedAfricanjacana,foil,fotr,middle,,1653976672
90,SkeletalVacantJay,foil,,,,1653978836
91,BothPleasedLeonberger,foil,,,,1653979024
92,FrigidForcefulBarb,foil,,,,1653982520
93,DiligentThisHoneybadger,foil,fotr,fotl_half,,1654049361
94,PoliticalFlamboyantBeetle,foil,fotl,fotr_half,,1654063712
95,FirstWarlikeBlacklab,foil,fotl,middle,,1654063845
96,TenderHospitableHart,foil,fotl,fotl_half,,1654063925
97,HugeInformalGermanshepherd,foil,,,,1654082253
98,UnfitGlamorousAlabamamapturtle,foil,neither,middle,,1654091243
99,UnfitGlamorousAlabamamapturtle,foil,neither,middle,,1654091244
0,BowedGlisteningCrocodile,foil,fotl,fotr_half,,1654091408
1,BowedGlisteningCrocodile,foil,fotl,fotr_half,,1654091408
2,DimPettyJabiru,foil,,,,1654091583
3,DimPettyJabiru,foil,neither,,,1654091583
4,DimPettyJabiru,foil,neither,middle,,1654091584
5,DimPettyJabiru,foil,neither,,,1654091584
6,DimPettyJabiru,foil,neither,middle,,1654091584
7,DimPettyJabiru,foil,neither,middle,,1654091585
8,DimPettyJabiru,foil,neither,middle,,1654091585
9,MerryCooperativeLarva,foil,fotr,middle,,1654095031
10,ForthrightSerpentineBrahmanbull,foil,fotl,middle,,1654095178
11,AthleticChubbyBandicoot,foil,fotr,fotr_half,,1654095291
12,VerifiableGrizzledGermanwirehairedpointer,foil,fotl,fotr_half,,1654105436
13,AdorableFlusteredAcaciarat,foil,fotl,middle,,1654105588
14,SilentWarmheartedJavalina,foil,fotr,fotl_warning_box,,1654108421
15,ShrillGargantuanHoiho,foil,fotl,middle,,1654108622
16,GrotesqueHorribleGraysquirrel,foil,fotr,fotl_half,,1654108837
17,FrigidHarmlessHornedtoad,foil,fotr,fotl_warning_box,,1654109315
18,FoolhardyEnergeticAfricanharrierhawk,foil,fotl,middle,,1654109453
19,GraveSerpentineBufeo,foil,fotr,fotl_warning_box,,1654109690
20,HonoredWarmheartedHerring,foil,fotr,fotl_half,,1654128357
21,LonelyAcclaimedFieldmouse,foil,fotr,middle,,1654151249
22,DizzyNegligibleAmphiuma,foil,,,,1654151359
23,OblongShowyDassie,foil,fotl,middle,,1654151483
24,TanSomberArgali,foil,,,,1654151585
25,TediousAchingGalago,foil,fotr,fotl_half,,1654151669
26,AdorableMellowGoitered,foil,,,,1654171207
27,CoolBareFlyingfox,foil,,,,1654171737
28,WarpedWindingAfricanaugurbuzzard,foil,fotr,fotl_half,,1654192835
29,EthicalDistortedCottontail,foil,fotr,fotr_half,,1654193034
30,JointFrigidAlligatorsnappingturtle,foil,neither,middle,,1654193172
31,SandyEcstaticAnemone,foil,,,,1654194839
32,FlawlessSardonicIntermediateegret,foil,,,,1654194996
33,AmusingSillyCub,foil,,,,1654196841
34,GiganticEnormousLeafhopper,foil,,,,1654199180
35,PastQuickFirebelliedtoad,foil,,,,1654203451
36,PreciousSmallCoyote,foil,,,,1654203553
37,ConstantInfiniteBluetickcoonhound,foil,,,,1654203672
38,LinedGleefulFantail,foil,fotl,fotr_warning_box,,1654212453
39,DisloyalOrdinaryGopher,foil,fotr,fotl_warning_box,,1654226922
40,WeepyCarefreeFlatfish,foil,fotr,middle,,1654227136
41,DelectableArcticDore,foil,fotr,middle,,1654227318
42,BaggyAgitatedIberianbarbel,foil,fotr,middle,,1654227427
43,InexperiencedAgedAzurevase,foil,fotl,fotr_half,,1654227530
44,AgileEqualIndigowingedparrot,foil,fotr,fotl_half,,1654227677
45,FlamboyantRegalGallinule,foil,,,,1654227862
46,SickHarmlessChuckwalla,foil,fotr,fotl_half,,1654228146
47,FormalJovialGrouper,foil,,,,1654245928
48,AlienatedDistortedGalapagoshawk,foil,,,,1654246081
49,EllipticalWelltodoAxisdeer,foil,,,,1654246179
50,UnderstatedMatureBeetle,foil,,,,1654246229
51,UnderstatedImportantArchaeopteryx,foil,fotl,middle,,1654246645
52,WideHoarseHamster,foil,fotr,middle,,1654246838
53,LeafyDisguisedAngwantibo,foil,fotl,middle,,1654247009
54,ThisCheapAmethystgemclam,foil,,,,1654252790
55,FavoriteSpryIndianabat,foil,,,,1654269715
56,GrotesqueDiligentAphid,foil,fotr,fotl_warning_box,,1654300775
57,GrotesqueDiligentAphid,foil,fotr,fotl_warning_box,,1654300776
58,GrouchyRigidLiger,foil,fotr,fotl_half,,1654301061
59,GrouchyRigidLiger,foil,fotr,fotl_half,,1654301061
60,GrouchyRigidLiger,foil,fotr,fotl_half,,1654301062
61,ThickBowedImperialeagle,foil,fotl,middle,,1654301363
62,ThickBowedImperialeagle,foil,fotl,middle,,1654301364
63,ThickBowedImperialeagle,foil,fotl,middle,,1654301364
64,ClearcutUnhappyGypsymoth,foil,fotr,fotr_warning_box,,1654303283
65,CourteousDistantJuliabutterfly,foil,fotl,middle,,1654319852
66,DeterminedCavernousLeopardseal,foil,neither,,,1654319869
67,SecondaryMenacingHoneyeater,foil,fotr,fotl_half,,1654320810
68,GentleSecretCavy,foil,,,,1654322393
69,DecentGargantuanDrafthorse,foil,fotr,middle,,1654371978
70,SelfishElderlyGlobefish,foil,fotr,fotr_half,,1654372087
71,IllinformedGlisteningFinnishspitz,foil,fotr,fotl_warning_box,,1654372202
72,AmusedCrazyElephantseal,foil,fotr,middle,,1654372299
73,BreakableSecondBoa,foil,fotr,fotl_half,,1654372421
74,AmbitiousJitteryHammerkop,foil,fotr,middle,,1654372505
75,MiserlySpottedIrishsetter,foil,fotr,middle,,1654372616
76,DistantImmaterialConure,foil,neither,fotl_warning_box,,1654395766
77,TenseCornyCob,foil,fotr,middle,,1654396038
78,AnotherNearBufeo,foil,fotl,middle,,1654432484
79,HarmoniousWideeyedGuanaco,foil,fotr,fotl_warning_box,,1654447787
80,BlueGeneralAmazondolphin,foil,fotr,fotl_warning_box,,1654447900
81,PleasingConcreteAmbushbug,foil,fotr,middle,,1654448021
82,HandmadeAmpleAfricanelephant,foil,fotr,fotl_half,,1654448173
83,IckyOrangeAmurstarfish,foil,fotr,middle,,1654448303
84,GratefulAlertCobra,foil,fotl,fotl_half,,1654448420
85,FamousIndelibleFireant,foil,fotl,fotr_half,,1654448834
86,VagueGracefulHarvestmouse,foil,fotl,fotr_half,,1654448952
87,PassionateFarflungIntermediateegret,foil,fotl,middle,,1654449094
88,PointlessInsignificantAcaciarat,foil,fotl,fotr_half,,1654451147
89,NaughtyZigzagAphid,foil,fotr,middle,,1654452701
90,GiftedFaithfulDungbeetle,foil,fotr,fotl_warning_box,,1654452880
91,BleakDearGaur,foil,fotr,middle,,1654453119
92,PowerfulActualBushbaby,foil,neither,fotr_half,,1654453232
93,WetWarlikeBluet,foil,fotr,fotr_half,,1654453348
94,RelievedMistyCapybara,foil,neither,middle,,1654453530
95,UnkemptSmartAgama,foil,fotl,fotl_half,,1654454794
96,AmusedPiercingLadybug,foil,neither,middle,,1654455004
97,SeriousPalatableIvorybilledwoodpecker,foil,fotl,fotr_half,,1654455153
98,SplendidInsistentKakapo,foil,fotr,middle,,1654455546
99,HardtofindUntidyKite,foil,fotl,middle,,1654455680
0,FastSmoggyBug,foil,neither,middle,,1654456044
1,SarcasticBlandAsiantrumpetfish,foil,fotr,fotl_half,,1654462553
2,SeparateRemoteArieltoucan,foil,fotl,fotl_half,,1654499883
3,HiddenUnsightlyArcticwolf,foil,neither,middle,,1654500035
4,MelodicCandidBongo,foil,fotr,middle,,1654500195
5,PleasantWearyDevilfish,foil,fotr,middle,,1654500347
6,VengefulEnchantingAsp,foil,fotr,middle,,1654500494
7,LamePertinentAxolotl,foil,fotr,fotl_half,,1654500600
8,JampackedThoseAcornweevil,foil,fotl,middle,,1654500758
9,MeanSeriousAfricanfisheagle,foil,fotr,middle,,1654500900
10,OrangeBlushingFly,foil,fotr,middle,,1654501059
11,WaterloggedLankyConch,foil,fotr,middle,,1654501431
12,SlushyInsecureBullfrog,foil,fotr,fotr_warning_box,,1654501602
13,TotalHollowGazelle,foil,fotr,middle,,1654501745
14,RectangularSplendidIndusriverdolphin,foil,fotr,fotr_half,,1654501867
15,DimwittedTotalAmberpenshell,foil,neither,,,1654501973
16,ImpoliteLiveArctichare,foil,fotr,middle,,1654502072
17,BlankHealthyGangesdolphin,foil,fotr,middle,,1654502193
18,TidyChiefDungbeetle,foil,neither,,,1654502314
19,UnequaledShrillAidi,foil,fotl,middle,,1654502465
20,EthicalPepperyJackal,foil,neither,middle,,1654502596
21,CapitalArtisticHarborseal,foil,fotr,fotl_half,,1654502711
22,EveryPalatableBeardeddragon,foil,fotr,fotl_half,,1654502889
23,SentimentalUnkemptAbyssiniancat,foil,fotr,fotl_half,,1654503032
24,AllDiligentKrill,foil,fotr,fotl_half,,1654503180
25,DisguisedAgreeableHagfish,foil,fotr,fotl_half,,1654503302
26,AgreeableGeneralHydatidtapeworm,foil,fotl,fotl_warning_box,,1654503422
27,WateryWatchfulCornsnake,foil,fotl,fotr_half,,1654503545
28,AnchoredLameBoilweevil,foil,fotr,middle,,1654503654
29,JubilantAshamedAsianpiedstarling,foil,fotl,middle,,1654507070
30,GiantAnxiousJunebug,foil,fotl,fotl_half,,1654507205
31,PlainTastyKingfisher,foil,fotl,fotr_half,,1654512683
32,SlimyUglyDeer,foil,fotr,middle,,1654514459
33,NervousWhirlwindFirebelliedtoad,foil,neither,,,1654514625
34,SeriousPlaintiveGalapagosalbatross,foil,,,,1654514692
35,SecretDeafeningArabianhorse,foil,fotl,fotl_half,,1654514734
36,DifferentTestyConey,foil,fotr,fotl_half,,1654514870
37,PoliteUltimateBlackbear,foil,,,,1654533580
38,NippyShinyFishingcat,foil,,,,1654533723
39,AggravatingWhisperedEastsiberianlaika,foil,,,,1654533844
40,SatisfiedPeacefulCrownofthornsstarfish,foil,,,,1654534083
41,WideInsistentFinch,foil,,,,1654534196
42,GenerousOpenJaeger,foil,,,,1654534299
43,ClearcutCelebratedBats,foil,,,,1654542187
44,FrequentHatefulAardwolf,foil,,,,1654542382
45,GrayBelatedFlyingfox,foil,,,,1654542521
46,ConsiderateIncompatibleGopher,sabre,fotr,fotl_warning_box,front_arm,1654574778
47,GleamingConcernedIndochinesetiger,foil,fotl,fotl_warning_box,,1654597080
48,CleverJoyfulJavalina,foil,fotl,middle,,1654609934
49,ShorttermDamagedIrishwolfhound,foil,,,,1654610059
50,TeemingOrnateIsopod,foil,fotr,fotl_half,,1654615490
51,CloudyDizzyAkitainu,foil,,,,1654615606
52,NeighboringMemorableCaterpillar,foil,fotl,fotr_half,,1654615741
53,SomeWeeLeopard,foil,fotr,fotl_half,,1654615944
54,ChillyDopeyBluegill,sabre,fotr,middle,torso,1654670502
55,HonorableBlueBackswimmer,epee,fotl,middle,front_leg,1654670530
56,SpeedyDeterminedHare,sabre,fotr,middle,torso,1654670633
57,FreeDependentCow,foil,fotl,fotr_warning_box,,1654671203
58,ScarceDifferentIvorybackedwoodswallow,epee,,fotl_warning_box,hand,1654671716
59,DevotedFaroffKronosaurus,sabre,,fotl_warning_box,hand,1654672281
60,IckyAnxiousGreendarnerdragonfly,foil,,,,1654679409
61,FrankChillyAmericankestrel,foil,,,,1654679627
62,KlutzyLivelyGlobefish,foil,,,,1654682767
63,VapidWaterloggedDwarfrabbit,foil,fotl,middle,,1654703241
64,ActiveDeafeningGalapagosdove,foil,fotl,middle,,1654703360
65,GrippingDiligentJunco,foil,fotl,middle,,1654703466
66,WellmadeFamiliarIberiannase,foil,fotr,middle,,1654706765
67,NervousApprehensiveKissingbug,foil,fotr,middle,,1654706926
68,CloseEnormousHylaeosaurus,foil,fotr,fotl_half,,1654707098
69,RelievedKeenBasenji,foil,fotl,fotr_half,,1654707238
70,ReadyAcclaimedBushbaby,foil,fotl,middle,,1654708629
71,UnevenClearIslandwhistler,foil,fotl,fotr_half,,1654708780
72,SophisticatedShorttermFritillarybutterfly,foil,fotl,fotr_half,,1654722610
73,ImmaterialKeyBluetonguelizard,foil,fotl,fotr_warning_box,,1654722794
74,ShrillFlashyIberianmole,foil,fotr,fotl_half,,1654724317
75,ShrillFlashyIberianmole,foil,fotr,fotl_half,,1654724317
76,ChubbyGloriousGalapagospenguin,foil,,,,1654724473
77,AnguishedObeseAmethystgemclam,foil,fotr,fotr_half,,1654724682
78,FloweryQuarterlyBlackbird,foil,fotl,fotl_warning_box,,1654737610
79,RewardingAdeptAmericanrobin,foil,fotl,fotr_half,,1654737898
80,ForsakenWeirdCommongonolek,foil,fotl,middle,,1654738034
81,UnderstatedSarcasticDarwinsfox,foil,fotl,middle,,1654738236
82,OfficialBewitchedDowitcher,foil,,,,1654771329
83,DistantDamagedCowrie,foil,fotl,middle,,1654789126
84,QuaintRecentHarpseal,epee,,fotl_warning_box,hand,1654854678
85,KindlyAgileGuanaco,foil,fotr,fotl_warning_box,,1654858531
86,AcceptableDefiniteChihuahua,foil,fotr,fotl_half,,1654858656
87,TidyGargantuanKiwi,foil,neither,middle,,1654859294
88,BadLiquidCrustacean,foil,fotl,middle,,1654859412
89,WarmBriskAntipodesgreenparakeet,foil,fotr,fotl_half,,1654860030
90,OfficialSafeAfricanelephant,foil,,,,1654863918
91,IllEnchantedHorse,foil,fotr,middle,,1654864050
92,ChubbyLikableAnchovy,foil,,,,1654864177
93,ParchedVictoriousChamois,foil,,,,1654865069
94,CalmSelfishAlligatorsnappingturtle,foil,fotr,fotl_half,,1654883722
95,MenacingInferiorCormorant,foil,fotr,fotr_half,,1654883941
96,DeadlyAthleticCony,foil,fotl,middle,,1654884083
97,AntiqueForkedDachshund,foil,fotl,fotr_half,,1654884213
98,UniformCharmingGonolek,foil,neither,fotr_half,,1654884360
99,MajesticPaleAruanas,foil,,,,1654884605
0,MadeupSickBarnswallow,foil,fotl,fotl_half,,1654884757
1,LikableAmusedDodo,foil,neither,,,1654884936
2,DigitalEmbarrassedApe,foil,fotr,middle,,1654885078
3,UncommonElasticAmericanratsnake,foil,,,,1654905774
4,DishonestNeighboringComet,foil,fotl,fotr_half,,1654905957
5,CalmFarawayBushbaby,foil,fotl,fotr_half,,1654943353
6,KeyOrnateGrouper,foil,fotl,middle,,1654943516
7,SpitefulWideeyedBactrian,foil,fotr,fotl_half,,1654943920
8,CoarseSplendidIchthyosaurs,foil,fotr,fotr_half,,1654944069
9,TidyFlamboyantIsabellineshrike,foil,fotr,middle,,1654944214
10,ImpossibleImpassionedBeaver,foil,fotl,middle,,1654964941
11,SophisticatedOrdinaryBaldeagle,foil,fotl,middle,,1654964954
12,EnragedCriminalGerbil,foil,fotl,middle,,1654976971
13,FrightenedClearGerenuk,foil,fotl,fotr_half,,1654977248
14,WarmheartedDeepCrossbill,foil,,,,1655014116
15,WarmheartedDeepCrossbill,foil,,,,1655014117
16,DiscreteTameCopperhead,foil,neither,fotl_warning_box,,1655014538
17,DiscreteTameCopperhead,foil,neither,fotl_warning_box,,1655014539
18,DecimalHotFrenchbulldog,foil,fotr,fotl_half,,1655014559
19,SpeedyMajesticBlackbird,foil,fotl,fotl_warning_box,,1655015013
20,FaintPerkyBarebirdbat,foil,fotl,middle,,1655034425
21,UncommonDaringAruanas,foil,fotl,fotl_half,,1655111950
22,PeskyImperfectBlackbuck,foil,neither,middle,,1655112250
23,CoordinatedShrillAmethystsunbird,foil,,,,1655114880
24,QuerulousShinyAruanas,sabre,fotl,fotr_warning_box,head,1655116872
25,ConstantDeafeningCarpenterant,foil,fotl,fotr_half,torso,1655117281
26,BaggyMinorAbyssiniangroundhornbill,foil,fotl,middle,torso,1655117315
27,BadLateEmperorpenguin,foil,fotr,fotr_half,,1655141376
28,QuickPaleHoki,foil,fotl,fotl_warning_box,,1655142696
29,JoyousGenerousAbyssiniancat,foil,fotl,fotr_warning_box,,1655154446
30,SereneInbornGenet,foil,fotr,middle,,1655154746
31,FrightenedMistyFinch,foil,fotl,fotr_half,,1655157894
32,CommonImpracticalAustrianpinscher,foil,fotl,middle,,1655158271
33,DirectQuickHaddock,foil,fotr,middle,,1655158426
34,SophisticatedShorttermFritillarybutterfly,foil,fotl,middle,,1655158681
35,SpicyGraciousDeermouse,foil,,fotl_warning_box,,1655158827
36,PlainWelllitIndochinesetiger,foil,fotl,,,1655160153
37,ColorlessBeneficialAphid,foil,,,,1655163041
38,ClutteredChillyGrouse,foil,,,,1655172331
39,MilkySimplisticHyrax,foil,fotl,middle,,1655182075
40,DeliciousExhaustedIrishterrier,foil,fotr,fotl_half,,1655182304
41,PaltryVictoriousChanticleer,foil,fotl,fotr_half,,1655182518
42,OrdinarySoftCapybara,foil,fotl,fotr_half,,1655183845
43,AbleHandyIndigobunting,foil,fotl,fotr_half,,1655183983
44,SorrowfulGoldenIchthyostega,foil,,,,1655184191
45,KnobbyExcitableHoki,foil,fotl,fotl_half,,1655197123
46,KnobbyExcitableHoki,foil,fotl,fotl_half,,1655197123
47,UnfinishedDescriptiveCockroach,foil,fotl,middle,,1655197444
48,UncomfortablePoshGemsbok,foil,neither,middle,,1655197625
49,ComfortableBlindAlabamamapturtle,foil,neither,middle,,1655200411
50,CaringExemplaryHarborseal,foil,fotl,middle,,1655200535
51,DeliriousWetBadger,foil,fotl,middle,,1655200614
52,ReliableHairyAmericanbulldog,foil,,middle,,1655200681
53,AgedFantasticGibbon,foil,fotr,fotl_half,,1655200856
54,IdioticPaltryCorydorascatfish,foil,fotr,middle,,1655200993
55,ColorlessFlakyEft,foil,fotr,middle,,1655203487
56,SolidFoolishArcherfish,foil,fotl,middle,,1655205274
57,AshamedSphericalGander,foil,fotr,middle,,1655205396
58,ImpolitePerkyCanadagoose,foil,fotl,middle,,1655205539
59,SnoopyParallelGiantschnauzer,foil,fotl,middle,,1655206303
60,AcademicFirsthandGreyhounddog,foil,fotr,middle,,1655206446
61,EnragedWastefulKatydid,foil,neither,fotl_warning_box,,1655208679
62,ScaredEasyGalapagospenguin,foil,fotr,middle,,1655211142
63,FriendlyBelatedAmmonite,foil,,middle,,1655211855
64,AdvancedBareBunny,foil,fotl,middle,,1655212066
65,IdlePleasantIberianbarbel,foil,fotl,fotr_half,,1655212237
66,WhoppingRapidBluebottle,foil,,,,1655212417
67,UnconsciousAcclaimedChafer,foil,fotr,fotl_warning_box,,1655212567
68,HeavenlySelfreliantBallpython,foil,fotr,fotl_warning_box,,1655215233
69,FirstBrokenHarpyeagle,foil,fotl,middle,,1655294495
70,AccomplishedImpishDowitcher,foil,fotl,middle,,1655305796
71,DeficientEnchantingCockatoo,foil,fotl,fotr_half,,1655316129
72,YellowishPartialAzurevasesponge,foil,,,,1655318878
73,YellowishPartialAzurevasesponge,foil,,,,1655318879
74,TestyGlamorousBoto,foil,fotl,fotr_warning_box,,1655320394
75,ImmaculateUncomfortableCurlew,foil,neither,fotr_half,,1655322048
76,ElectricLightheartedDachshund,foil,fotr,middle,,1655332524
77,UnconsciousDimwittedAmericanmarten,foil,fotl,fotr_half,,1655341660
78,LeftMintyBorzoi,foil,,,,1655341757
