,gfycat_gfy_id,tournament_id,weapon,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
0,UnlawfulMemorableAtlanticspadefish,tokyoolympics2020,foil,female,Eleanor Harvey,Lee Kiefer,3,1,right,https://clips.fencingdatabase.com/tokyoolympics2020/UnlawfulMemorableAtlanticspadefish.mp4
0,PitifulSlushyGoral,kazanfoil2020,foil,female,Adelina Zagidullina,Shi Yue,7,12,double,https://clips.fencingdatabase.com/kazanfoil2020/PitifulSlushyGoral.mp4
0,QuickPaleHoki,tokyoolympics2020,foil,female,Kelleigh Ryan,Adelina Zagidullina,10,5,left,https://clips.fencingdatabase.com/tokyoolympics2020/QuickPaleHoki.mp4
0,HappyRingedDegu,parisfoil2022,foil,male,Alexandre Sido,Johannes Poscharnig,3,1,left,https://clips.fencingdatabase.com/parisfoil2022/HappyRingedDegu.mp4
0,PitifulBetterLhasaapso,kazanfoil2020,foil,female,Oksana Martines   Hauregi,Marta Martyanova,9,13,left,https://clips.fencingdatabase.com/kazanfoil2020/PitifulBetterLhasaapso.mp4
0,PolishedWhirlwindCrane,incheonfoil2022,foil,,Mo Byeoli,Azuma Sera,8,11,right,https://clips.fencingdatabase.com/incheonfoil2022/PolishedWhirlwindCrane.mp4
0,AchingRemarkableBellsnake,eurochamps2022,foil,female,Arianna Errigo,Martyna Dlugosz,8,1,left,https://clips.fencingdatabase.com/eurochamps2022/AchingRemarkableBellsnake.mp4
0,CluelessUnsungArchaeocete,qatarfoil2021,foil,,Jeon Hee Sook,Alanna Goldie,11,10,left,https://clips.fencingdatabase.com/qatarfoil2021/CluelessUnsungArchaeocete.mp4
0,WindingDismalKronosaurus,anaheimfoil2018,foil,,Julie Mienville,Lee Kiefer,1,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/WindingDismalKronosaurus.mp4
0,RightOddFattaileddunnart,kazanfoil2020,foil,female,Jessica Zi Jia Guo,Lee Kiefer,13,10,right,https://clips.fencingdatabase.com/kazanfoil2020/RightOddFattaileddunnart.mp4
0,BadDistortedAbyssiniangroundhornbill,incheonfoil2022,foil,,Arianna Errigo,Miyawaki Karin,9,8,right,https://clips.fencingdatabase.com/incheonfoil2022/BadDistortedAbyssiniangroundhornbill.mp4
0,ThisPreciousIndianskimmer,stpetersburgfoil2019,foil,male,Race Imboden,Andrzej Rzadkowski,15,12,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/ThisPreciousIndianskimmer.mp4
0,FearlessRectangularGenet,qatarfoil2021,foil,,Leonie Ebert,Martina Sinigalia,3,6,right,https://clips.fencingdatabase.com/qatarfoil2021/FearlessRectangularGenet.mp4
0,JadedFlamboyantAnkole,anaheimfoil2018,foil,,Leonie Ebert,Kristina Samsonova,13,11,right,https://clips.fencingdatabase.com/anaheimfoil2018/JadedFlamboyantAnkole.mp4
0,ElectricMerryGecko,katowicefoil2019,foil,female,Elisa Di   Francisca,Inna Deriglazova,4,4,right,https://clips.fencingdatabase.com/katowicefoil2019/ElectricMerryGecko.mp4
0,LivePopularJunco,parisfoil2022,foil,male,Edoardo Luperi,Saito Toshiya,2,9,right,https://clips.fencingdatabase.com/parisfoil2022/LivePopularJunco.mp4
0,LivePopularJunco,parisfoil2022,foil,male,Edoardo Luperi,Saito Toshiya,2,9,right,https://clips.fencingdatabase.com/parisfoil2022/LivePopularJunco.mp4
0,SnappyOccasionalAcornwoodpecker,tokyoolympics2020,foil,male,Carlos Llavador,Alexander Choupenitch,11,13,left,https://clips.fencingdatabase.com/tokyoolympics2020/SnappyOccasionalAcornwoodpecker.mp4
0,ShimmeringCavernousIbizanhound,tokyoolympics2020,foil,female,Ysaora Thibus,Pasztor Flora,7,7,right,https://clips.fencingdatabase.com/tokyoolympics2020/ShimmeringCavernousIbizanhound.mp4
0,EdibleSlimJackal,worldchamps2022,foil,male,Dirk Jan Van   Egmond,Daniel Giacon,2,2,right,https://clips.fencingdatabase.com/worldchamps2022/EdibleSlimJackal.mp4
0,PersonalFlusteredAmmonite,parisfoil2022,foil,male,Carlos Llavador,Chase Emmer,4,0,left,https://clips.fencingdatabase.com/parisfoil2022/PersonalFlusteredAmmonite.mp4
0,CreamyBiodegradableCaimanlizard,katowicefoil2019,foil,female,Leonie Ebert,Pauline Ranvier,1,1,left,https://clips.fencingdatabase.com/katowicefoil2019/CreamyBiodegradableCaimanlizard.mp4
0,HandmadeAmpleAfricanelephant,qatarfoil2021,foil,,Szemes Gergo,Leszek Rajski,9,10,left,https://clips.fencingdatabase.com/qatarfoil2021/HandmadeAmpleAfricanelephant.mp4
0,FlusteredIcyGoa,kazanfoil2020,foil,female,Adelina Zagidullina,Shi Yue,7,10,left,https://clips.fencingdatabase.com/kazanfoil2020/FlusteredIcyGoa.mp4
0,FlusteredIcyGoa,kazanfoil2020,foil,female,Adelina Zagidullina,Shi Yue,7,10,left,https://clips.fencingdatabase.com/kazanfoil2020/FlusteredIcyGoa.mp4
0,EquatorialObviousChanticleer,incheonfoil2022,foil,,Kikuchi Komaki,Jessica Zi Jia Guo,7,11,left,https://clips.fencingdatabase.com/incheonfoil2022/EquatorialObviousChanticleer.mp4
0,SkeletalScornfulCassowary,qatarfoil2021,foil,,Race Imboden,Guilherme Toldo,14,5,right,https://clips.fencingdatabase.com/qatarfoil2021/SkeletalScornfulCassowary.mp4
0,SnivelingContentAntipodesgreenparakeet,katowicefoil2019,foil,female,Arianna Errigo,Inna Deriglazova,1,1,double,https://clips.fencingdatabase.com/katowicefoil2019/SnivelingContentAntipodesgreenparakeet.mp4
0,SparseAnotherKentrosaurus,parisfoil2022,foil,male,Matsuyama Kyosuke,Alexander Massialas,5,7,left,https://clips.fencingdatabase.com/parisfoil2022/SparseAnotherKentrosaurus.mp4
0,SparseAnotherKentrosaurus,parisfoil2022,foil,male,Matsuyama Kyosuke,Alexander Massialas,5,7,left,https://clips.fencingdatabase.com/parisfoil2022/SparseAnotherKentrosaurus.mp4
0,AnchoredShowyFawn,worldchamps2022,foil,male,Alaaeldin Abouelkassem,Alexandre Sido,4,6,left,https://clips.fencingdatabase.com/worldchamps2022/AnchoredShowyFawn.mp4
0,AnchoredShowyFawn,worldchamps2022,foil,male,Alaaeldin Abouelkassem,Alexandre Sido,4,6,left,https://clips.fencingdatabase.com/worldchamps2022/AnchoredShowyFawn.mp4
0,NiftyWetAiredale,anaheimfoil2018,foil,,Carlos Llavador,Pavel Borontov,6,2,left,https://clips.fencingdatabase.com/anaheimfoil2018/NiftyWetAiredale.mp4
0,RequiredRepentantHart,anaheimfoil2018,foil,,Kim Dongsu,Geoffrey Tourette,15,14,left,https://clips.fencingdatabase.com/anaheimfoil2018/RequiredRepentantHart.mp4
0,DelightfulTepidCrayfish,turinfoil2020,foil,,Alice Volpi,Lee Kiefer,9,10,double,https://clips.fencingdatabase.com/turinfoil2020/DelightfulTepidCrayfish.mp4
0,RectangularTinyFrigatebird,worldchamps2022,foil,male,Tommaso Marini,Yi-tung Chen,1,0,left,https://clips.fencingdatabase.com/worldchamps2022/RectangularTinyFrigatebird.mp4
0,BelatedOddCowrie,anaheimfoil2018,foil,,Iman Blow,Anita Blaze,10,11,right,https://clips.fencingdatabase.com/anaheimfoil2018/BelatedOddCowrie.mp4
0,AnxiousLikableLamprey,kazanfoil2020,foil,female,Alice Volpi,Marika Chrzanowska,0,4,double,https://clips.fencingdatabase.com/kazanfoil2020/AnxiousLikableLamprey.mp4
0,SoupyFragrantHoneybee,katowicefoil2019,foil,female,Eleanor Harvey,Valentina De   Costanzo,2,5,right,https://clips.fencingdatabase.com/katowicefoil2019/SoupyFragrantHoneybee.mp4
0,AdoredAnotherClownanemonefish,anaheimfoil2018,foil,,Lorenzo Nista,Damiano Rosatelli,11,10,left,https://clips.fencingdatabase.com/anaheimfoil2018/AdoredAnotherClownanemonefish.mp4
0,PassionateColdAmericancicada,qatarfoil2021,foil,,Guilherme Toldo,Tyvan Bibard,11,9,right,https://clips.fencingdatabase.com/qatarfoil2021/PassionateColdAmericancicada.mp4
0,FragrantLawfulAoudad,kazanfoil2020,foil,female,Solene Butruille,Pauline Ranvier,0,1,right,https://clips.fencingdatabase.com/kazanfoil2020/FragrantLawfulAoudad.mp4
0,WavyWideGoa,worldchamps2022,foil,female,Cai Yuanting,Olivia Wohlgemuth,3,1,left,https://clips.fencingdatabase.com/worldchamps2022/WavyWideGoa.mp4
0,WelldocumentedAdolescentBeagle,qatarfoil2021,foil,,Alexandre Sido,Damiano Rosatelli,2,5,left,https://clips.fencingdatabase.com/qatarfoil2021/WelldocumentedAdolescentBeagle.mp4
0,EvenVengefulCrow,anaheimfoil2018,foil,,Iskander Akhmetov,Shikine Takahiro,13,13,left,https://clips.fencingdatabase.com/anaheimfoil2018/EvenVengefulCrow.mp4
0,SecondhandLivelyHyena,incheonfoil2022,foil,,Alexandre Ediri,Giorgio Avola,5,6,left,https://clips.fencingdatabase.com/incheonfoil2022/SecondhandLivelyHyena.mp4
0,PowerfulFickleFurseal,parisfoil2022,foil,male,Mohamed Hamza,Lorenzo Nista,0,6,right,https://clips.fencingdatabase.com/parisfoil2022/PowerfulFickleFurseal.mp4
0,PlushDrearyClingfish,stpetersburgfoil2019,foil,male,Saito Toshiya,Timur Safin,2,4,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/PlushDrearyClingfish.mp4
0,VigilantPlasticIcefish,anaheimfoil2018,foil,,Chiara Cini,Kristina Samsonova,1,0,left,https://clips.fencingdatabase.com/anaheimfoil2018/VigilantPlasticIcefish.mp4
0,ThreadbareCluelessEelelephant,worldchamps2022,foil,male,Petar Files,Eli Schenkel,8,6,right,https://clips.fencingdatabase.com/worldchamps2022/ThreadbareCluelessEelelephant.mp4
0,BlandAnchoredAppaloosa,parisfoil2022,foil,male,Ka Long Cheung,Alexandre Ediri,14,11,right,https://clips.fencingdatabase.com/parisfoil2022/BlandAnchoredAppaloosa.mp4
0,DeepNeighboringDotterel,katowicefoil2019,foil,female,Ysaora Thibus,Chloe Jubenot,11,6,left,https://clips.fencingdatabase.com/katowicefoil2019/DeepNeighboringDotterel.mp4
0,MinorDefinitiveHawk,qatarfoil2021,foil,,Chen Qingyuan,Inna Deriglazova,0,3,right,https://clips.fencingdatabase.com/qatarfoil2021/MinorDefinitiveHawk.mp4
0,PeriodicBasicLeafhopper,katowicefoil2019,foil,female,Pauline Ranvier,Morgane Patru,9,4,right,https://clips.fencingdatabase.com/katowicefoil2019/PeriodicBasicLeafhopper.mp4
0,PeriodicBasicLeafhopper,katowicefoil2019,foil,female,Pauline Ranvier,Morgane Patru,9,4,right,https://clips.fencingdatabase.com/katowicefoil2019/PeriodicBasicLeafhopper.mp4
0,PastPlushHeterodontosaurus,tokyoolympics2020,foil,female,Carlos Llavador,Fares Ferjani,7,0,left,https://clips.fencingdatabase.com/tokyoolympics2020/PastPlushHeterodontosaurus.mp4
0,DevotedQualifiedLeafcutterant,anaheimfoil2018,foil,,Camilla Mancini,Svetlana Tripapina,13,10,left,https://clips.fencingdatabase.com/anaheimfoil2018/DevotedQualifiedLeafcutterant.mp4
0,FortunateSingleButterfly,anaheimfoil2018,foil,,Adelina Zagidullina,Martyna Jelinska,2,2,left,https://clips.fencingdatabase.com/anaheimfoil2018/FortunateSingleButterfly.mp4
0,GratefulWhirlwindGuineapig,anaheimfoil2019,foil,,Race Imboden,Guillaume Bianchi,9,12,left,https://clips.fencingdatabase.com/anaheimfoil2019/GratefulWhirlwindGuineapig.mp4
0,KeyDecentBlobfish,qatarfoil2021,foil,,Julien Mertine,Alexandre Ediri,8,12,left,https://clips.fencingdatabase.com/qatarfoil2021/KeyDecentBlobfish.mp4
0,KeyDecentBlobfish,qatarfoil2021,foil,,Julien Mertine,Alexandre Ediri,8,12,left,https://clips.fencingdatabase.com/qatarfoil2021/KeyDecentBlobfish.mp4
0,TightTerrificDungbeetle,parisfoil2022,foil,male,Edoardo Luperi,Saito Toshiya,7,0,left,https://clips.fencingdatabase.com/parisfoil2022/TightTerrificDungbeetle.mp4
0,TightTerrificDungbeetle,parisfoil2022,foil,male,Edoardo Luperi,Saito Toshiya,7,0,left,https://clips.fencingdatabase.com/parisfoil2022/TightTerrificDungbeetle.mp4
0,DismalAdvancedAsianporcupine,stpetersburgfoil2019,foil,male,Ka Long Cheung,Klod Yunes,11,13,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/DismalAdvancedAsianporcupine.mp4
0,FlusteredSpitefulAffenpinscher,berneepee2021,epee,male,Ruben Limardo   Gascon,Alex Fava,0,1,right,https://clips.fencingdatabase.com/berneepee2021/FlusteredSpitefulAffenpinscher.mp4
0,FlusteredSpitefulAffenpinscher,berneepee2021,epee,male,Ruben Limardo   Gascon,Alex Fava,0,1,right,https://clips.fencingdatabase.com/berneepee2021/FlusteredSpitefulAffenpinscher.mp4
0,RevolvingCandidAlaskankleekai,cali2018,epee,,Yannick Borel,Max Heinzer,3,1,right,https://clips.fencingdatabase.com/cali2018/RevolvingCandidAlaskankleekai.mp4
0,RawPlushGalapagosmockingbird,anaheimfoil2018,foil,,Adelina Zagidullina,Svetlana Tripapina,10,12,left,https://clips.fencingdatabase.com/anaheimfoil2018/RawPlushGalapagosmockingbird.mp4
0,ScornfulDrearyAmbushbug,worldchamps2022,foil,male,Gerek Meinhardt,Lok Wang Lawrence Ng,10,12,right,https://clips.fencingdatabase.com/worldchamps2022/ScornfulDrearyAmbushbug.mp4
0,JealousIllfatedCod,incheonfoil2022,foil,,Lee Kiefer,Ysaora Thibus,4,5,left,https://clips.fencingdatabase.com/incheonfoil2022/JealousIllfatedCod.mp4
0,AliveTanAmericanshorthair,anaheimfoil2018,foil,,Alex Tofalides,Ha Taegyu,6,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/AliveTanAmericanshorthair.mp4
0,BouncyCarelessCollardlizard,tokyoolympics2020,foil,female,Arianna Errigo,Alice Volpi,0,8,right,https://clips.fencingdatabase.com/tokyoolympics2020/BouncyCarelessCollardlizard.mp4
0,FriendlyRawCardinal,stpetersburgfoil2019,foil,male,Andrea Cassara,Alexander Choupenitch,7,8,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/FriendlyRawCardinal.mp4
0,FlusteredSpitefulAffenpinscher,berneepee2021,epee,male,Ruben Limardo   Gascon,Alex Fava,0,1,right,https://clips.fencingdatabase.com/berneepee2021/FlusteredSpitefulAffenpinscher.mp4
0,CorruptMedicalArgentineruddyduck,turinfoil2020,foil,,Wallerand Roger,Marcus Mepstead,2,2,left,https://clips.fencingdatabase.com/turinfoil2020/CorruptMedicalArgentineruddyduck.mp4
0,FlusteredSpitefulAffenpinscher,berneepee2021,epee,male,Ruben Limardo   Gascon,Alex Fava,0,1,right,https://clips.fencingdatabase.com/berneepee2021/FlusteredSpitefulAffenpinscher.mp4
0,ScaredDeafeningBedlingtonterrier,tokyoolympics2020,foil,female,Kelleigh Ryan,Adelina Zagidullina,10,5,left,https://clips.fencingdatabase.com/tokyoolympics2020/ScaredDeafeningBedlingtonterrier.mp4
0,VagueShallowClingfish,parisfoil2022,foil,male,Filippo Macchi,Abe Yoshiki,5,0,left,https://clips.fencingdatabase.com/parisfoil2022/VagueShallowClingfish.mp4
0,AnchoredFaintBass,anaheimfoil2018,foil,,Maxime Pauty,Alexander Massialas,10,11,left,https://clips.fencingdatabase.com/anaheimfoil2018/AnchoredFaintBass.mp4
0,SourLoathsomeGrub,anaheimfoil2018,foil,,Iskander Akhmetov,Shikine Takahiro,11,10,right,https://clips.fencingdatabase.com/anaheimfoil2018/SourLoathsomeGrub.mp4
0,DismalSleepyGemsbuck,anaheimfoil2018,foil,,Iskander Akhmetov,Shikine Takahiro,13,15,right,https://clips.fencingdatabase.com/anaheimfoil2018/DismalSleepyGemsbuck.mp4
0,FortunateDistantAlligator,stpetersburgfoil2019,foil,male,Vincent Simon,Luka Gaganidze,8,3,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/FortunateDistantAlligator.mp4
0,TautSpecificErmine,tokyoolympics2020,foil,female,Kreiss Fanni,Martina Batini,8,5,left,https://clips.fencingdatabase.com/tokyoolympics2020/TautSpecificErmine.mp4
0,VastWearyAcornweevil,parisfoil2022,foil,male,Alexandre Sido,Edoardo Luperi,6,0,left,https://clips.fencingdatabase.com/parisfoil2022/VastWearyAcornweevil.mp4
0,TeemingFlimsyIchidna,anaheimfoil2018,foil,,Nicholas Choi,Alexander Massialas,11,12,right,https://clips.fencingdatabase.com/anaheimfoil2018/TeemingFlimsyIchidna.mp4
0,AcclaimedCreamyAustraliancattledog,katowicefoil2019,foil,female,Nam Hyunhee,Nataly Michel,12,12,left,https://clips.fencingdatabase.com/katowicefoil2019/AcclaimedCreamyAustraliancattledog.mp4
0,HarshSecondhandAfghanhound,incheonfoil2022,foil,,Jade Marechal,Chen Qingyuan,8,14,right,https://clips.fencingdatabase.com/incheonfoil2022/HarshSecondhandAfghanhound.mp4
0,EmptyEnlightenedKitfox,tokyoolympics2020,foil,male,Alexander Choupenitch,Peter Joppich,12,13,right,https://clips.fencingdatabase.com/tokyoolympics2020/EmptyEnlightenedKitfox.mp4
0,ShadowyEnragedBellsnake,worldchamps2022,foil,female,Irem Karamete,Azuma Sera,2,4,right,https://clips.fencingdatabase.com/worldchamps2022/ShadowyEnragedBellsnake.mp4
0,SevereVelvetyDunlin,tallinnepee2021,epee,female,Erika Kirpu,Federica Isola,1,2,right,https://clips.fencingdatabase.com/tallinnepee2021/SevereVelvetyDunlin.mp4
0,GoodnaturedRevolvingHairstreakbutterfly,kazanfoil2020,foil,female,Kikuchi Komaki,Kateryna Chentsova,0,1,right,https://clips.fencingdatabase.com/kazanfoil2020/GoodnaturedRevolvingHairstreakbutterfly.mp4
0,WaterloggedCriminalGreatwhiteshark,tauberbischofsheimfoil2022,foil,female,Arianna Errigo,Lee Kiefer,13,14,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/WaterloggedCriminalGreatwhiteshark.mp4
0,WanWhirlwindBlackwidowspider,tokyoolympics2020,foil,female,Pasztor Flora,Meriem Mebarki,1,0,left,https://clips.fencingdatabase.com/tokyoolympics2020/WanWhirlwindBlackwidowspider.mp4
0,LavishDistantCopepod,worldchamps2022,foil,female,Jessica Zi Jia Guo,Ysaora Thibus,8,14,right,https://clips.fencingdatabase.com/worldchamps2022/LavishDistantCopepod.mp4
0,DimUnrealisticLemming,qatarfoil2021,foil,,Race Imboden,Guilherme Toldo,3,2,left,https://clips.fencingdatabase.com/qatarfoil2021/DimUnrealisticLemming.mp4
0,WanBoringAtlanticblackgoby,incheonfoil2022,foil,,Alaaeldin Abouelkassem,Siu Lun Cheung,9,4,left,https://clips.fencingdatabase.com/incheonfoil2022/WanBoringAtlanticblackgoby.mp4
0,TalkativeReasonableAppaloosa,anaheimfoil2018,foil,,Margaret Lu,Julia Walczyk - Klimaszyk,9,10,right,https://clips.fencingdatabase.com/anaheimfoil2018/TalkativeReasonableAppaloosa.mp4
0,WaterloggedLimpingInvisiblerail,parisfoil2022,foil,male,Guilherme Toldo,Alexandre Ediri,5,14,left,https://clips.fencingdatabase.com/parisfoil2022/WaterloggedLimpingInvisiblerail.mp4
0,WaterloggedLimpingInvisiblerail,parisfoil2022,foil,male,Guilherme Toldo,Alexandre Ediri,5,14,left,https://clips.fencingdatabase.com/parisfoil2022/WaterloggedLimpingInvisiblerail.mp4
0,BitesizedFoolishBass,parisfoil2022,foil,male,Filippo Macchi,Abe Yoshiki,12,1,left,https://clips.fencingdatabase.com/parisfoil2022/BitesizedFoolishBass.mp4
0,MessyImmediateAustraliankelpie,anaheimfoil2018,foil,,Alaaeldin Abouelkassem,Nicholas Choi,11,13,right,https://clips.fencingdatabase.com/anaheimfoil2018/MessyImmediateAustraliankelpie.mp4
0,MessyImmediateAustraliankelpie,anaheimfoil2018,foil,,Alaaeldin Abouelkassem,Nicholas Choi,11,13,right,https://clips.fencingdatabase.com/anaheimfoil2018/MessyImmediateAustraliankelpie.mp4
0,PleasedSecretAllensbigearedbat,eurochamps2022,foil,female,Anne Sauer,Maria Kraenkl,4,1,left,https://clips.fencingdatabase.com/eurochamps2022/PleasedSecretAllensbigearedbat.mp4
0,GargantuanShockingJumpingbean,kazanfoil2020,foil,female,Solene Butruille,Pauline Ranvier,5,4,left,https://clips.fencingdatabase.com/kazanfoil2020/GargantuanShockingJumpingbean.mp4
0,AcclaimedFamousEgg,kazanfoil2020,foil,female,Adelina Zagidullina,Yana Alborova,12,6,double,https://clips.fencingdatabase.com/kazanfoil2020/AcclaimedFamousEgg.mp4
0,ReflectingOrdinaryFrilledlizard,qatarfoil2021,foil,,Alice Volpi,Marta Martyanova,6,5,right,https://clips.fencingdatabase.com/qatarfoil2021/ReflectingOrdinaryFrilledlizard.mp4
0,UnacceptableTerrificLeech,parisfoil2022,foil,male,Alex Tofalides,Maximilien Chastanet,12,8,right,https://clips.fencingdatabase.com/parisfoil2022/UnacceptableTerrificLeech.mp4
0,UnacceptableTerrificLeech,parisfoil2022,foil,male,Alex Tofalides,Maximilien Chastanet,12,8,right,https://clips.fencingdatabase.com/parisfoil2022/UnacceptableTerrificLeech.mp4
0,GrizzledDownrightHomalocephale,parisfoil2022,foil,male,Marcello Olivares,Alessio Di   Tommaso,1,9,right,https://clips.fencingdatabase.com/parisfoil2022/GrizzledDownrightHomalocephale.mp4
0,UnrulyColorlessChick,katowicefoil2019,foil,female,Kristina Samsonova,Francesca Palumbo,1,4,left,https://clips.fencingdatabase.com/katowicefoil2019/UnrulyColorlessChick.mp4
0,SlowUnrulyGentoopenguin,turinfoil2020,foil,,Shikine Takahiro,Wallerand Roger,10,7,right,https://clips.fencingdatabase.com/turinfoil2020/SlowUnrulyGentoopenguin.mp4
0,DiligentUnequaledIraniangroundjay,tauberbischofsheimfoil2022,foil,female,Arianna Errigo,Lee Kiefer,4,5,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/DiligentUnequaledIraniangroundjay.mp4
0,UntidyAcclaimedJaeger,eurochamps2022,foil,female,Carolina Stutchbury,Pasztor Flora,3,6,right,https://clips.fencingdatabase.com/eurochamps2022/UntidyAcclaimedJaeger.mp4
0,BoringMediocreHoneybadger,worldchamps2022,foil,female,Maria Boldor,Alina Poloziuk,11,3,right,https://clips.fencingdatabase.com/worldchamps2022/BoringMediocreHoneybadger.mp4
0,ReflectingWeeklyAmericanalligator,parisfoil2022,foil,male,Francesco Ingargiola,Sidarth Kumbla,11,13,left,https://clips.fencingdatabase.com/parisfoil2022/ReflectingWeeklyAmericanalligator.mp4
0,CheeryGraciousBlackbuck,qatarfoil2021,foil,,Larisa Korobeynikova,Ysaora Thibus,4,7,right,https://clips.fencingdatabase.com/qatarfoil2021/CheeryGraciousBlackbuck.mp4
0,HugeAmusingCornsnake,anaheimfoil2018,foil,,Lee Kiefer,Inna Deriglazova,2,5,left,https://clips.fencingdatabase.com/anaheimfoil2018/HugeAmusingCornsnake.mp4
0,WindingFreshDalmatian,anaheimfoil2018,foil,,Iman Blow,Anita Blaze,11,12,right,https://clips.fencingdatabase.com/anaheimfoil2018/WindingFreshDalmatian.mp4
0,WindingFreshDalmatian,anaheimfoil2018,foil,,Iman Blow,Anita Blaze,11,12,right,https://clips.fencingdatabase.com/anaheimfoil2018/WindingFreshDalmatian.mp4
0,QuickQuaintAvians,worldchamps2022,foil,male,Chun Yin Ryan Choi,Dosa Daniel,7,7,left,https://clips.fencingdatabase.com/worldchamps2022/QuickQuaintAvians.mp4
0,FrigidAlarmingCow,eurochamps2022,foil,female,Mohamed Aida,Olivia Wohlgemuth,13,10,left,https://clips.fencingdatabase.com/eurochamps2022/FrigidAlarmingCow.mp4
